mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2119153,"$475,000","1429 S 200 E, Orem, UT 84058",4,3,2333,1956,0.20 Ac,4,"Contact Agent Layne Thompson 801-717-0906 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2070223,"$1,599,000","5798 W 11350 N, Highland, UT 84003",6,5,6365,2003,1.06 Ac,5,"Contact Agent Cristie Berg 801-372-2751 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123395,"$899,995","213 S 100 E, Provo, UT 84606",5,4,3125,1895,0.27 Ac,2,"Contact Agent Jason Busselberg 385-335-7843 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118821,"$859,900","856 W 1840 N, Orem, UT 84057",5,4,3918,2018,0.21 Ac,2118821,"Contact Agent David Pestana 801-368-8914 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2065172,"$1,399,999","9924 N 6630 W  #9, Highland, UT 84003",7,6,6302,2006,0.93 Ac,3,"Contact Agent Sydney Newman 801-656-5472 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",highland
2123336,"$450,000","2711 W 1390 N, Provo, UT 84601",2,2,1378,1930,0.42 Ac,2123336,"Contact Agent Edgar Pazos 385-225-2033 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2123155,"$725,000","209 N 400 W, Provo, UT 84601",4,3,2815,1906,0.16 Ac,0,"Contact Agent Spencer Whitham 801-921-3589 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118635,"$510,000","917 N Garden Dr, Orem, UT 84057",4,2,2163,1953,0.17 Ac,0,"Contact Agent Brittny Orr 801-995-8805 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2118573,"$634,000","1561 N 740 W, Orem, UT 84057",5,4,2399,1990,0.18 Ac,2118573,"Contact Agent Michael S Anderson 801-867-5321 Co-Agent Jeffrey S Pincock 801-493-5897 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2123138,"$3,400,000","4839 N 350 E, Provo, UT 84604",6,6,6479,2025,0.33 Ac,2123138,"Contact Agent Scott Johnson 801-358-8565 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118409,"$539,900","613 W 1550 N, Orem, UT 84057",4,3,1843,1977,0.37 Ac,2118409,"Contact Agent Zeth Turner 801-706-7211 Co-Agent Laura Turner 801-635-7650 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2122946,"$425,000","943 E 420 S, Provo, UT 84606",4,2,2462,1943,0.14 Ac,2,"Contact Agent Todd Salmon 385-985-7555 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118517,"$440,000","999 W 1100 N, Orem, UT 84057",3,2,1501,1981,0.19 Ac,2118517,"Contact Agent Edwin Gomar-Hernandez 801-386-2240 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2122595,"$745,000","1500  Jordan Ave, Provo, UT 84604",5,3,4321,1950,0.39 Ac,0,"Contact Agent Sandi Snowden 801-850-3411 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117666,"$534,800","875 W 530 N, Orem, UT 84057",6,2,2032,1970,0.17 Ac,2117666,"Contact Agent Jeremy Osguthorpe 801-888-5561 Co-Agent Daniel Talbert 385-229-2557 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2122479,"$315,000","244 W 400 S, Provo, UT 84601",1,1,704,1900,0.10 Ac,,"Contact Agent Andy Walker 801-494-4051 Co-Agent Marci Anderson 435-228-8252 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117604,"$782,900","570 S 800 W  #15, Orem, UT 84058",3,2,3500,2025,0.26 Ac,2,"Contact Agent Scott G Sutherland 385-865-6161 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2122333,"$615,000","1417 E 700 S, Provo, UT 84606",4,3,2400,1968,0.18 Ac,2122333,"Contact Agent Robert L Wright 801-652-8824 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117599,"$782,900","520 S 800 W  #14, Orem, UT 84058",3,2,3395,2025,0.21 Ac,2,"Contact Agent Quintin Mortensen 801-718-4239 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2122286,"$460,000","1242 E 460 S, Provo, UT 84606",4,2,1600,1944,0.14 Ac,0,"Contact Agent Robert Ross 520-940-0583 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117596,"$772,900","506 S 800 W  #13, Orem, UT 84058",3,2,3500,2025,0.21 Ac,2,"Contact Agent Courtney Fuller 435-823-0259 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2122100,"$680,000","1799 S 730 W, Provo, UT 84601",3,2,3292,2018,0.21 Ac,2122100,"Contact Agent Karen Meneghin Knuttgen 801-318-8567 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117023,"$532,000","725 W 630 S, Orem, UT 84058",3,2,1588,1960,0.36 Ac,2117023,"Contact Agent Scott Willey 385-443-8586 Co-Agent Aries Jepson 801-502-5712 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121888,"$500,000","1024 W 500 N, Provo, UT 84601",7,4,2472,2001,0.03 Ac,4,"Contact Agent Stan Larimer 208-403-5551 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2116949,"$439,900","326 N 800 W, Orem, UT 84057",4,2,2092,1942,0.13 Ac,0,"Contact Agent Jeremy Eisenstat 801-367-9057 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121752,"$1,815,000","943 N Terrace Dr, Provo, UT 84604",6,6,6813,2002,0.93 Ac,8,"Contact Agent Michael J Sprunt 801-608-1272 Co-Agent Matthew Sprunt 801-414-5790 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2116983,"$575,000","666 E 1600 S, Orem, UT 84097",6,3,3585,1948,0.26 Ac,0,"Contact Agent Sam Levin 801-652-7397 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121749,"$559,900","553 E 3400 N, Provo, UT 84604",5,3,2124,1955,0.19 Ac,4,"Contact Agent Ashley Jensen 801-830-2006 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2116761,"$714,900","167 N 750 E, Orem, UT 84097",5,4,3826,1977,0.21 Ac,2116761,"Contact Agent Jacelyn Peterson 801-735-2785 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121424,"$1,125,000","404 W 3700 N, Provo, UT 84604",6,4,4847,2006,0.24 Ac,2121424,"Contact Agent Jean Tanner 801-618-3254 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2116747,"$799,900","350 S 900 E, Orem, UT 84097",7,3,4591,1966,0.36 Ac,2,"Contact Agent Cliff T Otis 801-372-2100 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121361,"$804,900","1532 N 3200 W, Provo, UT 84601",4,3,4026,2025,0.16 Ac,2121361,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2116078,"$559,900","533 S 670 E, Orem, UT 84097",5,2,2352,1986,0.22 Ac,2116078,"Contact Agent SuAnne Hoffman 801-360-3900 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121357,"$736,200","1556 N 3200 W, Provo, UT 84601",3,2,3751,2025,0.15 Ac,2121357,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2115920,"$1,450,000","1356 N 750 E  #11, Orem, UT 84097",3,4,5404,2025,0.07 Ac,3,"Contact Agent Meri Miller 801-380-6690 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121257,"$599,900","1961 N 2950 W, Provo, UT 84601",4,3,2327,2025,27 ac,4,"Contact Agent Michelle Armstrong 801-830-2270 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2115887,"$1,450,000","1324 N 750 E  #3, Orem, UT 84097",3,4,5404,2025,0.08 Ac,2115887,"Contact Agent Meri Miller 801-380-6690 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121116,"$525,000","368 S 400 E, Provo, UT 84606",5,2,2612,1940,34 ac,2121116,"Contact Agent Colby Kerr 801-350-1067 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2115715,"$499,000","1710 S 165 W, Orem, UT 84058",4,2,2470,1963,0.24 Ac,0,"Contact Agent Craig A. Smith 801-319-7278 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2121080,"$527,500","1955 E Oregon, Provo, UT 84606",5,3,2185,1989,0.19 Ac,2,"Contact Agent Christopher Stjernholm 385-398-9390 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2115540,"$570,000","410 S 600 W, Orem, UT 84058",5,3,2920,1957,0.39 Ac,3,"Contact Agent Joel Carson 801-673-3333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",orem
2120768,"$649,000","3157 W 1690 N, Provo, UT 84601",3,2,2893,2019,0.13 Ac,2120768,"Contact Agent Martin Sommerkamp-Mendizabal 801-310-8387 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2120975,"$336,999","792 W 100 N, Provo, UT 84601",3,1,2060,1925,0.11 Ac,0,"Contact Agent Samuel Brinton 801-583-2020 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2120711,"$460,000","386 S 2390 W, Provo, UT 84601",3,3,1520,1998,0.21 Ac,2120711,"Contact Agent Cheri Ford 801-913-3910 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119333,"$485,000","1154 S 1430 E, Provo, UT 84606",5,4,2261,2005,0.04 Ac,2119333,"Contact Agent Eric Orme 801-432-0045 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2120390,"$43,000,000","5618 E South Fork Rd, Provo, UT 84604",6,10,22958,2014,29.56 Ac,2120390,"Contact Agent Kerry Oman 801-369-2507 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119341,"$475,000","1828 W 170 S, Provo, UT 84601",4,2,1728,1970,0.20 Ac,2119341,"Contact Agent Ashley Jensen 801-830-2006 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119851,"$415,000","150 S 700 E, Provo, UT 84606",2,1,1412,1920,0.24 Ac,0,"Contact Agent Kelly Olsen 801-518-4177 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119259,"$469,900","1005 E 300 S, Provo, UT 84606",4,2,1776,1941,0.16 Ac,2119259,"Contact Agent Grant Evans 385-685-8205 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119240,"$999,990","1175 N Locust Ln, Provo, UT 84604",7,3,3219,1959,0.23 Ac,4,"Contact Agent Ashley Jensen 801-830-2006 Co-Agent Deborah A Daines 801-261-3987 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119176,"$424,000","590 S 600 W, Provo, UT 84601",3,1,1875,1889,0.23 Ac,0,"Contact Agent Emily Kat Solomon 910-303-0354 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119111,"$1,499,000","3411 N Piute Dr, Provo, UT 84604",5,3,6025,2022,0.32 Ac,2,"Contact Agent Amy Kendall 801-318-6693 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119077,"$560,000","819 W 2300 N, Provo, UT 84604",4,3,2464,1981,0.19 Ac,2119077,"Contact Agent Keagan Mataele 435-619-3335 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2119013,"$629,900","1989 N 2950 W, Provo, UT 84601",4,3,2556,2025,0.21 Ac,2119013,"Contact Agent Michelle Armstrong 801-830-2270 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118296,"$1,235,000","4612 N Bristol Cir., Provo, UT 84604",6,4,4772,1977,53 ac,2118296,"Contact Agent Denise S Warner 801-787-6602 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118207,"$769,000","588 W 1720 S, Provo, UT 84601",5,4,3324,2016,0.21 Ac,2118207,"Contact Agent Robert Ross 520-940-0583 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2118051,"$515,000","329 E 400 S, Provo, UT 84606",3,2,1603,1918,0.07 Ac,2,"Contact Agent Olivia C Lemmon 801-703-4820 Co-Agent Bradley Byington 608-769-2064 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117984,"$612,100","1501 N 3250 W, Provo, UT 84601",3,3,2675,2025,0.10 Ac,2117984,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117968,"$610,800","1538 N 3250 W, Provo, UT 84601",3,3,2675,2025,0.09 Ac,2117968,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117937,"$425,000","597 E 3400 N, Provo, UT 84604",3,2,1284,1955,0.18 Ac,,"Contact Agent Alison M Adams 801-597-8353 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117833,"$570,000","1250  Jordan Ave, Provo, UT 84604",4,2,2424,1972,0.19 Ac,,"Contact Agent Caitlyn Peterson 360-624-6634 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117811,"$434,900","2216 W 480 N, Provo, UT 84601",3,2,1358,1996,0.13 Ac,2117811,"Contact Agent Cameron Purles 801-856-5322 Co-Agent Suzanne Cooper 801-548-2716 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117239,"$2,750,000","4601 N Foothill Dr, Provo, UT 84604",4,4,5065,2006,0.87 Ac,2117239,"Contact Agent Samuel Brinton 801-583-2020 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117730,"$415,000","1375 W 1460 N, Provo, UT 84604",3,2,1637,1950,0.17 Ac,0,"Contact Agent Judy Fordon 801-599-4823 Co-Agent Denise Mendenhall 801-916-1181 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117405,"$679,200","1533 N 3150 W, Provo, UT 84601",3,2,3284,2025,0.16 Ac,2117405,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2117096,"$491,990","312 S 1920 W, Provo, UT 84601",3,2,1892,1974,0.23 Ac,0,"Contact Agent Kaleb Washburn 801-735-7360 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2124115,"$549,900","346 S Nebo Dr, Spanish Fork, UT 84660",5,3,2702,1978,0.20 Ac,4,"Contact Agent Tayler Gordon 208-932-3037 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2117003,"$2,595,000","1303 W 600 S, Provo, UT 84601",6,7,5988,1997,3.10 Ac,2117003,"Contact Agent John Woodley 801-839-4240 Co-Agent Thomas Larsen 801-404-1882 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2116820,"$425,000","393 W 300 S, Provo, UT 84601",4,4,1395,1887,0.16 Ac,,"Contact Agent Claudia Welch 801-807-9345 Co-Agent Jason Welch 801-309-5189 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",provo
2123979,"$505,000","501 S 880 W, Spanish Fork, UT 84660",4,3,2166,2007,0.17 Ac,2123979,"Contact Agent Pedro Garrido Pargas 718-450-5210 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2124114,"$659,900","1184 S 2300 E, Spanish Fork, UT 84660",5,4,3312,2017,0.20 Ac,2124114,"Contact Agent Brett Butler 801-301-6435 Co-Agent Cora J Butler 801-259-9109 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123816,"$11,900,000","5272 S River Ln, Spanish Fork, UT 84660",5,6,9956,2019,9.03 Ac,4,"Contact Agent Paul W Gardner 801-318-6605 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123500,"$399,000","385 E 700 N, Spanish Fork, UT 84660",3,2,1500,1942,0.11 Ac,4,"Contact Agent Judy A Cundy 801-787-4114 Co-Agent Clayton Q Cundy 801-722-9055 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123434,"$650,000","135 W 8800 S, Spanish Fork, UT 84660",4,2,1988,1976,1.00 Ac,0,"Contact Agent Christa Beardall 801-989-2291 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123402,"$849,000","1154 N Golden Spoke Dr, Spanish Fork, UT 84660",7,4,4850,2019,0.31 Ac,2123402,"Contact Agent Shelly Jamison 801-362-6508 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123285,"$780,000","1111 S 3100 324, Spanish Fork, UT 84660",4,4,5052,2025,0.52 Ac,2,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
2123270,"$852,111","3103 E 1000 S  #303, Spanish Fork, UT 84660",4,3,4954,2025,0.30 Ac,2123270,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Mallory J Reynolds 801-473-5901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",spanish-fork
