mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2121286,"$399,990","51 W 6025 S, Murray, UT 84107",4,1,1924,1952,0.28 Ac,,"Contact Agent Danny Swett 307-679-2614 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122652,"$484,900","5775 W Tuckington Cir, Salt Lake City, UT 84118",3,2,1400,1983,0.22 Ac,2122652,"Contact Agent Casey Wheeler 801-400-0085 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2094800,"$659,500","2057 E Castle Hill Ave, Cottonwood Heights, UT 84121",4,3,2664,1963,0.24 Ac,2094800,"Contact Agent Christopher Nehren 801-450-2675 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122642,"$549,897","1209 W 700 S, Salt Lake City, UT 84104",4,3,1924,1915,0.14 Ac,2122642,"Contact Agent Nathan Alvey 801-750-5996 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2121093,"$699,000","927 E 5650 S, Murray, UT 84121",4,3,2520,1963,0.24 Ac,0,"Contact Agent Justin Crane 801-631-7820 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2120894,"$999,000","5947 S 620 E, Murray, UT 84107",7,6,6058,1968,0.28 Ac,2120894,"Contact Agent Ryan Ashworth 801-895-4461 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2088092,"$1,199,000","7726 S 3500 E, Cottonwood Heights, UT 84121",5,3,3592,1978,0.24 Ac,2088092,"Contact Agent Chuck O'Brien Jr. 801-205-3548 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",cottonwood-heights
2122519,"$485,000","4949 W 5360 S, Salt Lake City, UT 84118",5,3,2416,1959,0.16 Ac,2122519,"Contact Agent Audri Gallegos 801-664-9650 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2119508,"$580,000","704 W Daisy Ln, Murray, UT 84123",5,3,2650,1977,0.20 Ac,2,"Contact Agent Cherie Lee 801-391-5936 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122426,"$846,000","1872 E Westminster Ave, Salt Lake City, UT 84108",4,2,2372,1951,0.14 Ac,,"Contact Agent Scott Allen 801-424-9283 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2122495,"$425,000","5988 S Sunset Vista Dr, Salt Lake City, UT 84118",4,2,1420,1986,0.16 Ac,2122495,"Contact Agent Tamara Zander 801-648-9931 Co-Agent Josh Olsen 385-438-4408 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2119771,"$669,000","5200 S Clover Meadow Dr, Murray, UT 84123",5,3,3398,1979,0.19 Ac,2119771,"Contact Agent Christine M Garcia 801-413-9937 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122299,"$367,800","1317 S Stewart St, Salt Lake City, UT 84104",3,1,858,1941,0.20 Ac,,"Contact Agent Sani Malicevic 801-664-7365 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2119462,"$565,000","1019 E 5700 S, Murray, UT 84121",2,2,1222,1957,0.24 Ac,0,"Contact Agent Katie McGhee 917-445-9555 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122404,"$525,000","3760 S 4745 W, Salt Lake City, UT 84120",4,4,1950,1988,0.18 Ac,2122404,"Contact Agent Mike Ulrich 801-898-1699 Co-Agent Allan D Argueta 801-674-2375 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2119050,"$485,000","143 W Washington Ave, Murray, UT 84107",3,1,1025,1954,0.27 Ac,2,"Contact Agent Holly Marsh 801-391-4387 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122278,"$525,000","829 E Harrison Ave, Salt Lake City, UT 84105",2,1,1543,1905,0.11 Ac,1,"Contact Agent Elda Palacios Baker 801-706-3806 Co-Agent Randy Baker 801-910-2296 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2118744,"$739,900","234 W Waterstone Cir, Murray, UT 84107",3,2,3210,2026,0.11 Ac,2118744,"Contact Agent Janie Despain Mathis 801-232-4299 Co-Agent Paul McKinney 801-557-1492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2118693,"$509,900","5 W 5878 S, Murray, UT 84107",4,2,2804,1956,33 ac,2118693,"Contact Agent Eric Douros 801-755-3865 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122238,"$435,900","1601 W 800 N, Salt Lake City, UT 84116",3,2,1285,1961,0.29 Ac,4,"Contact Agent Bryce Anderson 801-948-0220 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2122191,"$737,000","1452 E Gilmer Dr, Salt Lake City, UT 84105",4,2,2420,1916,0.11 Ac,,"Contact Agent Cassandra Wight 801-628-4437 Co-Agent Matthew L Passey 801-520-4041 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2118616,"$669,000","5758 S Hillside Dr, Murray, UT 84107",5,2,2038,1951,0.22 Ac,4,"Contact Agent Stacey Pasalich 530-570-6186 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122140,"$795,000","1901 S 1000 E, Salt Lake City, UT 84105",5,2,3764,1911,0.25 Ac,2122140,"Contact Agent Frances M. Hays 801-541-3858 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2118587,"$519,000","1178 W Brandonwood Dr, Murray, UT 84123",3,2,1728,1985,0.12 Ac,2118587,"Contact Agent Thomas W. Sanger 801-518-5831 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122091,"$620,000","6007 W Jargon Way, Salt Lake City, UT 84118",6,4,3211,2012,0.20 Ac,2122091,"Contact Agent Jarad Winterton 801-645-6468 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2118473,"$600,000","1261 E Sandra Cir, Murray, UT 84121",5,2,2402,1966,0.28 Ac,2118473,"Contact Agent Josh Johnson 801-367-5886 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2122085,"$639,000","3291  Hunter Farm Way, Salt Lake City, UT 84128",6,3,2956,2003,0.23 Ac,4,"Contact Agent Roscinel Torres-Colmenares 801-750-3670 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2121979,"$549,000","7164 W Magnum Vista Pl, Salt Lake City, UT 84128",4,2,2792,2013,0.20 Ac,2121979,"Contact Agent Shauna Winters 801-514-4492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",salt-lake-city
2117991,"$599,000","24 W Malstrom Ct, Murray, UT 84107",3,2,2687,2003,0.20 Ac,2117991,"Contact Agent Nicholas Sanone 801-940-0400 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2117864,"$489,900","5440 S Alpine Dr, Murray, UT 84107",2,1,1470,1952,0.35 Ac,2117864,"Contact Agent Jeffrey Walsh 801-573-5896 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2117503,"$699,900","5517 S White Springs Dr, Murray, UT 84123",4,3,4014,1983,0.24 Ac,2117503,"Contact Agent Andrea L. Cannon 801-652-4955 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2117410,"$769,000","863 W Germania Ave, Murray, UT 84123",5,4,2810,1980,0.24 Ac,2117410,"Contact Agent Ashton Aaron Gifford 801-755-0609 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2117409,"$1,349,500","469 E Vine St, Murray, UT 84107",8,5,5560,2010,0.24 Ac,2117409,"Contact Agent Elizabeth Gunderson 801-638-7822 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2117152,"$695,000","313 E Elm St, Murray, UT 84107",5,3,2400,1943,0.28 Ac,2117152,"Contact Agent Zachery P Jorgensen 801-674-6800 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2116299,"$495,000","4320 S Commerce Dr, Murray, UT 84107",2,1,2108,1895,0.14 Ac,2116299,,murray
2116682,"$729,900","6556 S Jefferson St  #15, Murray, UT 84107",3,3,2734,2024,0.09 Ac,2116682,"Contact Agent Janie Despain Mathis 801-232-4299 Co-Agent Paul McKinney 801-557-1492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2116202,"$399,900","28 W Stauffer Ln, Murray, UT 84107",2,1,1068,1925,0.22 Ac,0,"Contact Agent Destiny Besner 801-557-2092 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2116167,"$530,000","4641 S Rainbow Dr, Murray, UT 84107",3,2,2176,1947,0.20 Ac,2116167,"Contact Agent Michael C Sorenson 801-699-2787 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2116073,"$722,900","787 E 4315 S, Murray, UT 84107",4,4,2846,1995,0.19 Ac,2116073,"Contact Agent David Wiser 801-498-0862 Co-Agent Kristy Wiser 801-509-3974 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2115761,"$625,000","4658 S Box Elder St, Murray, UT 84107",3,2,1741,1942,0.25 Ac,2,"Contact Agent York Ekstrom 801-355-2020 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2113082,"$685,000","421 E Saunders St, Murray, UT 84107",5,3,2272,1953,0.18 Ac,0,"Contact Agent Elizabeth Linares 801-669-4562 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2114372,"$899,900","5882 S Meadowcrest Dr, Murray, UT 84107",4,3,4078,1983,0.28 Ac,2114372,"Contact Agent Kimloan T Le 801-859-4189 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2112343,"$665,000","1393 E Hickory Ln, Murray, UT 84121",5,3,2720,2005,0.10 Ac,2112343,"Contact Agent Cameron Sorensen 801-688-7776 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2112091,"$1,299,000","4757 S Meadowview Rd, Murray, UT 84107",5,5,3516,2002,0.48 Ac,2112091,"Contact Agent Mirjam Magnus 435-901-2160 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2111003,"$647,000","5834 S Walden Rdg, Murray, UT 84123",5,3,2734,1988,0.20 Ac,2111003,"Contact Agent Stacey Farrer 801-815-2969 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2110917,"$581,900","572 E 5300 S, Murray, UT 84107",3,3,2579,1998,0.13 Ac,2110917,"Contact Agent Vasiliki Maritsas 801-450-0808 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2111804,"$589,900","1179 E 6200 S, Murray, UT 84121",3,3,2394,1962,0.25 Ac,2111804,"Contact Agent Lisa Woodbury 801-440-8809 Co-Agent Lori Ann Hendry 801-641-3717 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2107827,"$695,000","834 E Southwood Dr, Murray, UT 84107",5,2,3184,1961,0.20 Ac,2107827,"Contact Agent Josh Jorgensen 385-242-5161 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2108226,"$590,000","5597 S Hillside Dr, Murray, UT 84107",5,2,2208,1955,0.26 Ac,2108226,"Contact Agent Cherie Lee 801-391-5936 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2107265,"$985,000","6294 S Lombardy Dr, Murray, UT 84121",6,3,4888,1993,0.24 Ac,2107265,"Contact Agent Mike Lindsay 801-580-5567 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2105612,"$495,500","664 E 5720 S, Murray, UT 84107",3,2,1196,1959,0.17 Ac,4,"Contact Agent Oscar Veloz 702-901-1855 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2105336,"$729,900","909 W Bullion St  #11, Murray, UT 84123",3,3,2598,2026,0.10 Ac,2105336,"Contact Agent Janie Despain Mathis 801-232-4299 Co-Agent Allie Collis 801-808-3789 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2104547,"$725,000","424 E Shamrock Dr, Murray, UT 84107",4,2,2900,1960,0.25 Ac,2104547,"Contact Agent Mike Vielstich 801-633-3216 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2103970,"$569,900","5889 S Kingston Way, Murray, UT 84107",4,2,2616,1956,0.18 Ac,2103970,"Contact Agent Charisse Walker 801-201-2949 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2103011,"$559,500","6295 S 370 E, Murray, UT 84107",4,2,1812,1955,0.22 Ac,2103011,"Contact Agent Tylor Williamson 801-913-5518 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",murray
2124019,"$399,000","8953 S 90 E, Sandy, UT 84070",2,1,1872,1918,0.11 Ac,2124019,"Contact Agent Rachel Christensen 801-661-4654 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2124130,"$673,000","1012 E Bell Dr, Sandy, UT 84094",5,3,2160,1976,0.22 Ac,2,"Contact Agent Shawn Aste 801-599-9701 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2124000,"$1,599,900","5  Quietwood Ln, Sandy, UT 84092",7,6,6154,1991,0.47 Ac,2124000,"Contact Agent Steven R Barton 801-661-1161 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123966,"$1,800,000","10946 S Sady Ln, Sandy, UT 84070",6,4,5193,2017,0.46 Ac,2123966,"Contact Agent Krista Wagner Hill 801-865-1385 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123989,"$550,000","386 E Pioneer Ave, Sandy, UT 84070",3,2,1900,1972,0.22 Ac,2123989,"Contact Agent Angela Alvey 801-580-4276 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123915,"$1,252,000","11551 S Woodhampton Dr  #2, Sandy, UT 84092",6,5,6836,1988,0.43 Ac,2123915,"Contact Agent Paula Higman 435-602-8228 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123863,"$1,675,000","3240 E Granite Point Cir, Sandy, UT 84092",6,4,4203,1991,0.90 Ac,2123863,"Contact Agent Michael P. Krause 801-949-5883 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123859,"$530,000","9332 S Chartres Ave, Sandy, UT 84070",3,3,1289,2000,0.13 Ac,2123859,"Contact Agent Jonathan Bass 801-597-2368 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123801,"$629,000","1234 E Sandy Ridge Dr, Sandy, UT 84094",5,3,1902,1991,0.18 Ac,2123801,"Contact Agent Tiffany Crawford 801-755-6116 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123745,"$579,900","10329 S Silver Willow Dr, Sandy, UT 84070",4,2,2477,1979,0.25 Ac,2123745,"Contact Agent Michael C Sorenson 801-699-2787 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123698,"$2,500,000","3149 E 10000 S, Sandy, UT 84092",6,5,7495,2012,0.50 Ac,2123698,"Contact Agent Amy Volcic 801-953-4655 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123720,"$699,900","8931 S Quail Hollow Dr, Sandy, UT 84093",4,3,1986,1978,0.18 Ac,2123720,"Contact Agent Ginger Law 435-703-3163 Co-Agent Fred B Law 801-631-5478 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123556,"$520,000","373 E 10450 St, Sandy, UT 84070",4,2,1820,1976,0.19 Ac,2123556,"Contact Agent Ciro Darelli 801-330-5063 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123644,"$620,000","1666 E Paulista Way, Sandy, UT 84093",3,3,1738,1976,0.19 Ac,2123644,"Contact Agent Jenna J Jackson 832-580-7121 Co-Agent Emily Hayes 385-227-4015 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123537,"$1,050,000","1644 E Pebble Beach Cir, Sandy, UT 84092",6,4,4036,1979,0.25 Ac,2123537,"Contact Agent Alen Kantarevic 801-664-9028 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123302,"$599,000","11726 S 1000 E, Sandy, UT 84094",5,2,2042,1980,0.21 Ac,2123302,"Contact Agent Jeff Hutchings 801-808-3997 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123287,"$2,199,900","39  Northridge Way, Sandy, UT 84092",5,5,8923,1990,0.55 Ac,4,"Contact Agent Shelly Tripp 801-573-6400 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123131,"$1,249,900","2125 E Dimple Dell Rd, Sandy, UT 84092",4,3,4065,1977,1.12 Ac,2123131,"Contact Agent Jeffrey S. Reeder 801-450-5800 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123115,"$799,900","807 E Whisper Cove Rd, Sandy, UT 84094",5,4,3246,2005,0.08 Ac,2123115,"Contact Agent Besim Kuduzovic 801-879-9487 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123089,"$675,000","10543 S Weeping Willow Dr, Sandy, UT 84070",4,3,2129,1976,0.50 Ac,2123089,"Contact Agent Joel Carson 801-673-3333 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
2123086,"$550,000","7964 S 860 E, Sandy, UT 84094",3,2,1836,1973,0.19 Ac,4,"Contact Agent Lesley E. Mascaro 801-663-7832 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",sandy
